county,month,customers_out,year,month_num,county_resilience_class,dgstats_interconnected_proxy_count,dgstats_app_received_count,conversion_gap_per_100k_pop,conversion_rate,high_conversion_gap_flag,hazard_burden,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,fema_risk_score,fema_sovi_score,fema_resl_score,ces_ciscorep_pop_weighted,noaa_property_damage_usd,noaa_event_count,calfire_fire_count,psps_event_count,census_population_estimate
Alameda,2017-01,0,2017,1,good,269,387,7.1075945249837975,0.6950904392764858,0,0.6763469827586206,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,5000010,6,0,0,1660196
Alameda,2017-02,0,2017,2,good,334,337,7.2882960807037245,0.9910979228486648,0,0.511242816,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,28,0,0,1660196
Alameda,2017-03,0,2017,3,good,402,422,8.492973118836572,0.952606635,0,0.4580818965517241,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,3,0,0,1660196
Alameda,2017-04,0,2017,4,good,308,332,9.938585564595988,0.927710843,0,0.5647090517241379,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,10000,5,0,0,1660196
Alameda,2017-05,0,2017,5,good,405,452,12.769576604208178,0.8960176991150443,0,0.5395474137931033,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,1000,1,0,0,1660196
Alameda,2017-06,0,2017,6,good,409,446,14.998229124753944,0.9170403587443946,0,0.4530531609195402,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1660196
Alameda,2017-07,0,2017,7,good,338,414,19.576001869658764,0.8164251207729468,0,0.4011673850574713,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1660196
Alameda,2017-08,0,2017,8,good,378,479,25.65962091222964,0.7891440501043842,0,0.4011673850574713,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1660196
Alameda,2017-09,0,2017,9,good,272,435,35.47773877301234,0.6252873563218391,0,0.4011673850574713,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1660196
Alameda,2017-10,0,2017,10,good,270,380,42.10346248,0.7105263157894737,0,0.4011673850574713,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1660196
Alameda,2017-11,28,2017,11,good,478,428,39.09176988741088,1.116822429906542,0,0.447180316,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1660196
Alameda,2017-12,0,2017,12,good,375,445,43.30813952087585,0.8426966292134831,0,0.4011673850574713,0.4035,0.193,0.0702,0.7719,0.807,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1660196
Alameda,2018-01,0,2018,1,good,156,339,54.11709932347627,0.4601769911504424,0,0.4529454022988505,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1666756
Alameda,2018-02,0,2018,2,good,315,430,61.01672950329862,0.7325581395348837,0,0.4470905172413794,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1666756
Alameda,2018-03,0,2018,3,good,618,484,52.97716042420126,1.2768595041322317,0,0.4801724137931035,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,8,0,0,1666756
Alameda,2018-04,0,2018,4,good,412,408,52.737173287511794,1.0098039215686274,0,0.4852370689655172,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,10,0,0,1666756
Alameda,2018-05,0,2018,5,good,431,457,54.29708967599337,0.9431072210065644,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1666756
Alameda,2018-06,343292,2018,6,good,374,359,53.397137913407846,1.041782729805014,0,0.5320581896551724,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,1,0,1666756
Alameda,2018-07,304311,2018,7,good,340,360,54.5970736,0.9444444444444444,0,0.5467492816091954,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,1,0,1666756
Alameda,2018-08,380496,2018,8,good,382,447,58.49686456805915,0.85458613,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1666756
Alameda,2018-09,429355,2018,9,good,311,341,60.29676809,0.9120234604105572,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1666756
Alameda,2018-10,338650,2018,10,good,368,459,65.75647545291572,0.8017429193899782,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1666756
Alameda,2018-11,615738,2018,11,good,364,416,68.87630822987887,0.875,0,0.4937859195402299,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,14,0,0,1666756
Alameda,2018-12,462792,2018,12,good,389,403,69.71626320829203,0.9652605459057072,0,0.4651939655172413,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,4,0,0,1666756
Alameda,2019-01,435788,2019,1,good,375,433,72.99580154475869,0.8660508083140878,0,0.4931034482758621,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,13,0,0,1671329
Alameda,2019-02,333675,2019,2,good,333,393,76.585759,0.8473282442748091,0,0.5909662356321839,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,300,18,0,0,1671329
Alameda,2019-03,297843,2019,3,good,331,375,79.21839446332828,0.8826666666666667,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1671329
Alameda,2019-04,282967,2019,4,good,377,445,83.28701291008532,0.8471910112359551,0,0.5439295977011495,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1671329
Alameda,2019-05,434586,2019,5,good,444,488,85.91964838,0.9098360655737704,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1671329
Alameda,2019-06,504615,2019,6,good,415,479,89.74893632552299,0.8663883089770354,0,0.5283584770114942,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,1,0,1671329
Alameda,2019-07,338074,2019,7,good,413,488,94.23638314179912,0.8463114754098361,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1671329
Alameda,2019-08,425587,2019,8,good,485,542,97.64684272,0.8948339483394834,0,0.551849856,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,5000,3,0,0,1671329
Alameda,2019-09,1142894,2019,9,good,569,531,95.37320300192242,1.0715630885122411,0,0.4011673850574713,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1671329
Alameda,2019-10,12638925,2019,10,good,411,584,105.72424699146607,0.7037671232876712,0,0.4827586206896551,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,9,0,0,1671329
Alameda,2019-11,490240,2019,11,good,501,576,110.21169380774222,0.8697916666666666,0,0.4761135057471264,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,7,0,0,1671329
Alameda,2019-12,368236,2019,12,good,640,695,113.50248813967808,0.920863309,0,0.4799568965517241,0.3684,0.1754,0.0702,0.7544,0.8421,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,8,0,0,1671329
Alameda,2020-01,520173,2020,1,good,558,629,117.10877012583838,0.8871224165341812,0,0.4929597701149426,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,13,0,0,1680489
Alameda,2020-02,2739379,2020,2,good,400,591,128.47450950288874,0.676818951,0,0.4577586206896551,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,3,0,0,1680489
Alameda,2020-03,385967,2020,3,good,636,655,129.60513279170527,0.9709923664122138,0,0.4469109195402299,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1680489
Alameda,2020-04,322040,2020,4,good,310,220,124.24954879204802,1.4090909090909092,0,0.4469109195402299,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1680489
Alameda,2020-05,488790,2020,5,good,304,365,127.87944461403794,0.8328767123287671,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1680489
Alameda,2020-06,704099,2020,6,good,457,530,132.2234183026488,0.8622641509433963,0,0.4469109195402299,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1680489
Alameda,2020-07,310279,2020,7,good,476,518,134.7226908358222,0.918918919,0,0.4524066091954023,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1680489
Alameda,2020-08,1507988,2020,8,good,473,537,138.53110612446733,0.8808193668528864,0,0.4524066091954023,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1680489
Alameda,2020-09,511511,2020,9,good,547,580,140.4948203,0.943103448,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1680489
Alameda,2020-10,3262901,2020,10,good,599,658,144.00570310189474,0.9103343465045592,0,0.4524066091954023,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1680489
Alameda,2020-11,609170,2020,11,good,560,658,149.83733901263264,0.85106383,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1680489
Alameda,2020-12,317047,2020,12,good,762,842,154.59785812343907,0.9049881235154394,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1680489
Alameda,2021-01,1695785,2021,1,good,546,643,163.90202368825166,0.8491446345256609,0,0.4855244252873564,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,10,0,0,1644275
Alameda,2021-02,319500,2021,2,good,529,531,164.02365784312235,0.9962335216572504,0,0.458441092,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,3,0,0,1644275
Alameda,2021-03,354318,2021,3,good,668,741,168.46330449590243,0.9014844804318488,0,0.4531968390804597,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1644275
Alameda,2021-04,458918,2021,4,good,611,663,171.62579252254034,0.9215686274509804,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1644275
Alameda,2021-05,754555,2021,5,good,463,604,180.20100044092385,0.7665562913907285,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1644275
Alameda,2021-06,678601,2021,6,good,600,663,184.03247631935048,0.9049773755656108,0,0.4531968390804597,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1644275
Alameda,2021-07,581810,2021,7,good,638,684,186.83006188137628,0.932748538,0,0.4531968390804597,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,0,0,1644275
Alameda,2021-08,820117,2021,8,good,692,693,186.89087895881164,0.9985569985569984,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1644275
Alameda,2021-09,1047007,2021,9,good,538,769,200.9396238463761,0.6996098829648895,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1644275
Alameda,2021-10,1596502,2021,10,good,653,739,206.1698925058156,0.8836265223274695,0,0.4011673850574713,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1644275
Alameda,2021-11,820024,2021,11,good,787,808,207.44705113195783,0.974009901,0,0.4472521551724138,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1644275
Alameda,2021-12,577439,2021,12,good,837,930,213.10303933344483,0.9,0,0.4472521551724138,0.2807,0.1053,0.0702,0.8596,0.8772,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,0,0,1644275
Alameda,2022-01,2197928,2022,1,good,626,718,220.1895981845992,0.871866295,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633138
Alameda,2022-02,862418,2022,2,good,665,677,220.9243799360495,0.982274742,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633138
Alameda,2022-03,536061,2022,3,good,850,1007,230.53777451752396,0.8440913604766633,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633138
Alameda,2022-04,350456,2022,4,good,891,806,225.3330704447512,1.1054590570719602,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633138
Alameda,2022-05,581208,2022,5,good,671,821,234.5178423378796,0.8172959805115713,0,0.5608836206896551,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,3,0,1633138
Alameda,2022-06,763845,2022,6,good,725,891,244.6823232329417,0.81369248,0,0.5685344827586206,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,2,3,0,1633138
Alameda,2022-07,699991,2022,7,good,878,782,238.80406922133952,1.1227621483375958,0,0.5455459770114942,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,2,0,1633138
Alameda,2022-08,296713,2022,8,good,938,846,233.1707424602208,1.1087470449172576,0,0.5377155172413792,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,1,1,0,1633138
Alameda,2022-09,0,2022,9,good,892,844,230.23161545441965,1.056872037914692,0,0.4657686781609195,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,4,0,0,1633138
Alameda,2022-10,0,2022,10,good,930,910,229.00697920200253,1.021978021978022,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633138
Alameda,2022-11,0,2022,11,good,876,1013,237.39573753105984,0.8647581441263573,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633138
Alameda,2022-12,0,2022,12,good,935,1060,245.04971410866688,0.8820754716981132,0,0.5626616379310344,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,10,6,0,0,1633138
Alameda,2023-01,1741421,2023,1,good,864,1401,277.9453233357113,0.6167023554603854,0,0.543462644,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,10,2,0,0,1633055
Alameda,2023-02,2517122,2023,2,good,725,1970,354.1828046207874,0.3680203045685279,0,0.5560524425287356,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,20,4,0,0,1633055
Alameda,2023-03,7520148,2023,3,good,710,4213,568.6887459,0.168525991,0,0.6659841954022989,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,10,7,0,0,1633055
Alameda,2023-04,638274,2023,4,good,376,3796,778.1121885055923,0.099051633,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-05,394922,2023,5,good,787,69,734.1455125516287,11.405797101449275,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-06,524538,2023,6,good,2500,155,590.5496141,16.129032258064516,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-07,848657,2023,7,good,1388,207,518.2311679643368,6.705314009661835,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-08,782930,2023,8,good,1119,275,466.5488914947751,4.069090909090909,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-09,527623,2023,9,good,853,276,431.21633992731415,3.0905797101449277,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-10,632936,2023,10,good,877,316,396.86354715548464,2.7753164556962027,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-11,497455,2023,11,good,700,281,371.2061136948847,2.491103202846975,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2023-12,550982,2023,12,good,669,328,350.3250043629884,2.0396341463414633,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1633055
Alameda,2024-01,531090,2024,1,good,592,335,333.85799059527415,1.7671641791044777,0,0.5596443965517242,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,40,5,0,0,1636624
Alameda,2024-02,1234826,2024,2,good,495,269,320.0490766358064,1.8401486988847584,0,0.573114224,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,10,9,0,0,1636624
Alameda,2024-03,726536,2024,3,good,600,293,301.29095015104264,2.04778157,0,0.5430854885057471,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,10,2,0,0,1636624
Alameda,2024-04,522978,2024,4,good,475,380,295.48631817693007,1.25,0,0.5370330459770114,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,10,1,0,0,1636624
Alameda,2024-05,600200,2024,5,good,426,430,295.7307237337348,0.9906976744186048,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1636624
Alameda,2024-06,867654,2024,6,good,389,305,290.5982070408353,1.2754098360655737,0,0.5338002873563218,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,1,0,1636624
Alameda,2024-07,1265885,2024,7,good,430,357,286.1378056291488,1.2044817927170868,0,0.5624102011494253,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,3,0,1636624
Alameda,2024-08,810200,2024,8,good,499,392,279.599957,1.2729591836734695,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1636624
Alameda,2024-09,931463,2024,9,good,369,372,279.7832611522256,0.9919354838709676,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1636624
Alameda,2024-10,1329510,2024,10,good,439,438,279.7221597630244,1.0022831050228311,0,0.4011673850574713,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,0,0,0,1636624
Alameda,2024-11,1329869,2024,11,good,425,410,278.8056389250066,1.0365853658536586,0,0.5794001436781608,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,70,11,0,0,1636624
Alameda,2024-12,1285131,2024,12,good,413,422,279.35555142781726,0.9786729857819904,0,0.4855962643678161,0.2807,0.0877,0.0702,0.8421,0.8596,99.77735368956743,27.48091603,91.15776081424936,41.672691935067895,0,10,0,0,1636624
Alpine,2017-01,0,2017,1,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-02,0,2017,2,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-03,0,2017,3,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-04,0,2017,4,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-05,0,2017,5,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-06,0,2017,6,good,0,0,0,,0,0.6770833333333333,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,1,0,1111
Alpine,2017-07,0,2017,7,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-08,0,2017,8,good,0,0,0,,0,0.6810704022988505,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,1,0,1111
Alpine,2017-09,0,2017,9,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-10,0,2017,10,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-11,104,2017,11,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2017-12,499,2017,12,good,0,0,0,,0,0.4011673850574713,0.4737,0.5614,0.7895,0.2105,0.193,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1111
Alpine,2018-01,90,2018,1,good,0,0,0,,0,0.4011673850574713,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1089
Alpine,2018-02,0,2018,2,good,0,0,0,,0,0.4011673850574713,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1089
Alpine,2018-03,53,2018,3,good,0,0,0,,0,0.5594827586206896,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,6,0,0,1089
Alpine,2018-04,97,2018,4,good,0,0,0,,0,0.5569145114942529,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,1,0,0,1089
Alpine,2018-05,0,2018,5,good,0,0,0,,0,0.5583333333333333,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,2,0,0,1089
Alpine,2018-06,15,2018,6,good,0,0,0,,0,0.6567887931034482,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,1,0,1089
Alpine,2018-07,1862,2018,7,good,0,0,0,,0,0.559087644,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,4,0,0,1089
Alpine,2018-08,518,2018,8,good,0,0,0,,0,0.680621408,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,3,0,1089
Alpine,2018-09,136,2018,9,good,0,0,0,,0,0.4011673850574713,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1089
Alpine,2018-10,1,2018,10,good,0,0,0,,0,0.4011673850574713,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1089
Alpine,2018-11,427,2018,11,good,0,0,0,,0,0.4011673850574713,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1089
Alpine,2018-12,111,2018,12,good,0,0,0,,0,0.4011673850574713,0.5789,0.7018,0.6491,0.193,0.5088,10.559796437659031,44.08396947,53.912213740458014,27.70950958,0,0,0,0,1089
